# MU = distance modulus corrected for bias and contamination
# MUERR = stat-uncertainty on MU 
# MUERR_SYS = sqrt(COVSYS_DIAG) for 'ALL' sys (diagnostic)
# ISDATA_REAL: 0  # flag for cosmology fitter to choose blind option # 5785
zCMB zHEL MU MUERR MUERR_SYS
9.996800000000000130e-01 9.996800000000000130e-01 4.387897999999999854e+01 1.768000000000000127e-01 3.510000000000000099e-03
9.998500000000000165e-01 9.998500000000000165e-01 4.420494999999999663e+01 1.953000000000000014e-01 8.630000000000000518e-03
9.998500000000000165e-01 9.998500000000000165e-01 4.443699000000000154e+01 2.318999999999999950e-01 7.810000000000000102e-03
9.998599999999999710e-01 9.998599999999999710e-01 4.406822999999999979e+01 2.872999999999999998e-01 5.120000000000000419e-03
1.000259999999999927e+00 1.000259999999999927e+00 4.399530000000000030e+01 1.751000000000000056e-01 1.051999999999999984e-02
1.000510000000000010e+00 1.000510000000000010e+00 4.409660000000000224e+01 1.743999999999999995e-01 8.999999999999999320e-03
1.000520000000000076e+00 1.000520000000000076e+00 4.410058000000000078e+01 2.538000000000000256e-01 9.320000000000000159e-03
1.000709999999999988e+00 1.000709999999999988e+00 4.405758999999999759e+01 2.505000000000000004e-01 7.799999999999999642e-03
1.000850000000000017e+00 1.000850000000000017e+00 4.419829000000000008e+01 1.865999999999999881e-01 7.849999999999999339e-03
1.000850000000000017e+00 1.000850000000000017e+00 4.386247000000000185e+01 1.719999999999999862e-01 4.969999999999999592e-03
1.000860000000000083e+00 1.000860000000000083e+00 4.432932999999999879e+01 2.096000000000000085e-01 2.907500000000000084e-01
1.001009999999999955e+00 1.001009999999999955e+00 4.415503999999999962e+01 2.063000000000000111e-01 6.499999999999999702e-03
1.001100000000000101e+00 1.001100000000000101e+00 4.400110999999999706e+01 1.728999999999999981e-01 5.960000000000000020e-03
1.001260000000000039e+00 1.001260000000000039e+00 4.398644999999999783e+01 1.637000000000000122e-01 8.819999999999999715e-03
1.001619999999999955e+00 1.001619999999999955e+00 4.437776999999999816e+01 1.968000000000000027e-01 2.060000000000000026e-02
1.001849999999999907e+00 1.001849999999999907e+00 4.417428999999999917e+01 2.217999999999999972e-01 5.680000000000000153e-03
1.002170000000000005e+00 1.002170000000000005e+00 4.403161999999999665e+01 2.001000000000000001e-01 4.919999999999999894e-03
1.002170000000000005e+00 1.002170000000000005e+00 4.452888000000000090e+01 2.039999999999999869e-01 1.072000000000000036e-02
1.002240000000000020e+00 1.002240000000000020e+00 4.401198999999999728e+01 2.152000000000000024e-01 6.930000000000000396e-03
1.002320000000000100e+00 1.002320000000000100e+00 4.401127000000000322e+01 1.869999999999999996e-01 5.150000000000000064e-03
1.002469999999999972e+00 1.002469999999999972e+00 4.402515999999999963e+01 1.509999999999999953e-01 1.085099999999999953e-01
1.002839999999999954e+00 1.002839999999999954e+00 4.403922000000000025e+01 2.903000000000000025e-01 1.240999999999999916e-02
1.003149999999999986e+00 1.003149999999999986e+00 4.431427000000000049e+01 2.011000000000000010e-01 9.639999999999999264e-03
1.003409999999999913e+00 1.003409999999999913e+00 4.385347999999999757e+01 1.912000000000000088e-01 8.880000000000000740e-03
1.003770000000000051e+00 1.003770000000000051e+00 4.415957999999999828e+01 2.051000000000000045e-01 1.009999999999999960e-02
1.003819999999999935e+00 1.003819999999999935e+00 4.408109000000000322e+01 1.761000000000000065e-01 2.639999999999999986e-03
1.003949999999999898e+00 1.003949999999999898e+00 4.400760999999999967e+01 2.112999999999999878e-01 1.346999999999999933e-02
1.003980000000000095e+00 1.003980000000000095e+00 4.376816999999999780e+01 1.645999999999999963e-01 6.450000000000000004e-03
1.004289999999999905e+00 1.004289999999999905e+00 4.423304999999999865e+01 1.237999999999999934e-01 3.150000000000000022e-03
1.004299999999999971e+00 1.004299999999999971e+00 4.404885000000000161e+01 1.666999999999999871e-01 5.380000000000000233e-03
1.004329999999999945e+00 1.004329999999999945e+00 4.396153999999999940e+01 1.681999999999999884e-01 6.660000000000000121e-03
1.004380000000000051e+00 1.004380000000000051e+00 4.439428000000000196e+01 1.718000000000000083e-01 9.870000000000000301e-03
1.004539999999999988e+00 1.004539999999999988e+00 4.425701000000000107e+01 2.038999999999999979e-01 6.369999999999999794e-03
1.004930000000000101e+00 1.004930000000000101e+00 4.427626999999999668e+01 1.797999999999999876e-01 1.865999999999999950e-02
1.004939999999999944e+00 1.004939999999999944e+00 4.409176999999999680e+01 1.539000000000000090e-01 7.040000000000000251e-03
1.005009999999999959e+00 1.005009999999999959e+00 4.413114999999999810e+01 2.018000000000000071e-01 3.000000000000000062e-03
1.005190000000000028e+00 1.005190000000000028e+00 4.424891000000000219e+01 1.753000000000000114e-01 2.840000000000000076e-03
1.005209999999999937e+00 1.005209999999999937e+00 4.377488000000000312e+01 1.822999999999999898e-01 1.763999999999999943e-02
1.005689999999999973e+00 1.005689999999999973e+00 4.409584999999999866e+01 1.920000000000000040e-01 1.233000000000000068e-02
1.005700000000000038e+00 1.005700000000000038e+00 4.406078000000000117e+01 1.837999999999999912e-01 3.373999999999999916e-02
1.005810000000000093e+00 1.005810000000000093e+00 4.399584000000000117e+01 2.169000000000000095e-01 6.420000000000000359e-03
1.006029999999999980e+00 1.006029999999999980e+00 4.397456999999999994e+01 1.570999999999999897e-01 1.196999999999999974e-02
1.006499999999999950e+00 1.006499999999999950e+00 4.406184999999999974e+01 2.240000000000000047e-01 6.310000000000000331e-02
1.006709999999999994e+00 1.006709999999999994e+00 4.406638999999999839e+01 1.776000000000000079e-01 5.060000000000000261e-03
1.006820000000000048e+00 1.006820000000000048e+00 4.402058000000000249e+01 1.472999999999999865e-01 1.447299999999999975e-01
1.006860000000000088e+00 1.006860000000000088e+00 4.360596000000000316e+01 1.832999999999999907e-01 3.481999999999999679e-02
1.007009999999999961e+00 1.007009999999999961e+00 4.414415999999999940e+01 1.658000000000000029e-01 4.859999999999999737e-03
1.007130000000000081e+00 1.007130000000000081e+00 4.433462999999999710e+01 1.741999999999999937e-01 4.969999999999999592e-03
1.007419999999999982e+00 1.007419999999999982e+00 4.396911999999999665e+01 1.955999999999999961e-01 3.575999999999999734e-01
1.007689999999999975e+00 1.007689999999999975e+00 4.470859999999999701e+01 3.381000000000000116e-01 2.399999999999999790e-03
1.007719999999999949e+00 1.007719999999999949e+00 4.378016999999999825e+01 1.526000000000000134e-01 9.320000000000000159e-03
1.007870000000000044e+00 1.007870000000000044e+00 4.415261999999999887e+01 1.537000000000000033e-01 3.530000000000000152e-03
1.007900000000000018e+00 1.007900000000000018e+00 4.454021000000000186e+01 2.470999999999999863e-01 1.025000000000000043e-02
1.008010000000000073e+00 1.008010000000000073e+00 4.411628999999999934e+01 1.849999999999999978e-01 1.209999999999999964e-02
1.008019999999999916e+00 1.008019999999999916e+00 4.441147000000000133e+01 1.771999999999999964e-01 7.709999999999999840e-03
1.008129999999999971e+00 1.008129999999999971e+00 4.404934999999999690e+01 1.890999999999999903e-01 7.060000000000000303e-03
1.008299999999999974e+00 1.008299999999999974e+00 4.403994999999999749e+01 2.008999999999999952e-01 3.899999999999999821e-03
1.008350000000000080e+00 1.008350000000000080e+00 4.410528999999999655e+01 1.918999999999999873e-01 4.539999999999999765e-03
1.008499999999999952e+00 1.008499999999999952e+00 4.467837000000000103e+01 2.510999999999999899e-01 1.570999999999999827e-02
1.008569999999999967e+00 1.008569999999999967e+00 4.424009999999999820e+01 1.617999999999999994e-01 1.290000000000000001e-02
1.008599999999999941e+00 1.008599999999999941e+00 4.410819999999999652e+01 1.773000000000000131e-01 8.750000000000000833e-03
1.008690000000000087e+00 1.008690000000000087e+00 4.439761000000000024e+01 1.889000000000000123e-01 4.819999999999999632e-03
1.008899999999999908e+00 1.008899999999999908e+00 4.390064000000000277e+01 1.991999999999999882e-01 7.661999999999999367e-02
1.008950000000000014e+00 1.008950000000000014e+00 4.402980000000000160e+01 1.607999999999999985e-01 1.026999999999999962e-02
1.008960000000000079e+00 1.008960000000000079e+00 4.432815999999999690e+01 1.693999999999999950e-01 1.672999999999999834e-02
1.009109999999999951e+00 1.009109999999999951e+00 4.421188999999999680e+01 1.935000000000000053e-01 8.439999999999999586e-03
1.009460000000000024e+00 1.009460000000000024e+00 4.370696999999999832e+01 1.761999999999999955e-01 8.689999999999999808e-03
1.009530000000000038e+00 1.009530000000000038e+00 4.426767000000000252e+01 2.190000000000000002e-01 1.476000000000000055e-02
1.009540000000000104e+00 1.009540000000000104e+00 4.417815000000000225e+01 3.814000000000000168e-01 9.161999999999999311e-02
1.009660000000000002e+00 1.009660000000000002e+00 4.413405000000000200e+01 1.872000000000000053e-01 4.159999999999999636e-03
1.009779999999999900e+00 1.009779999999999900e+00 4.422196000000000282e+01 2.290000000000000091e-01 5.550000000000000246e-03
1.009959999999999969e+00 1.009959999999999969e+00 4.432330000000000325e+01 2.273000000000000020e-01 1.905000000000000096e-02
1.010189999999999921e+00 1.010189999999999921e+00 4.411269999999999669e+01 1.734999999999999876e-01 1.016000000000000063e-02
1.010270000000000001e+00 1.010270000000000001e+00 4.402709999999999724e+01 1.600000000000000033e-01 4.959999999999999999e-03
1.010320000000000107e+00 1.010320000000000107e+00 4.383568000000000353e+01 1.895999999999999908e-01 1.695999999999999938e-02
1.010440000000000005e+00 1.010440000000000005e+00 4.422854000000000241e+01 1.562000000000000055e-01 2.419999999999999842e-03
1.010450000000000070e+00 1.010450000000000070e+00 4.398201000000000249e+01 1.645000000000000073e-01 9.599999999999999159e-03
1.010459999999999914e+00 1.010459999999999914e+00 4.407300000000000040e+01 1.652000000000000135e-01 9.379999999999999449e-03
1.010520000000000085e+00 1.010520000000000085e+00 4.398087000000000302e+01 1.655999999999999972e-01 5.519999999999999733e-03
1.010739999999999972e+00 1.010739999999999972e+00 4.389797999999999689e+01 1.829000000000000070e-01 7.620000000000000037e-03
1.010799999999999921e+00 1.010799999999999921e+00 4.412472999999999956e+01 1.751000000000000056e-01 1.059000000000000045e-02
1.010860000000000092e+00 1.010860000000000092e+00 4.431490000000000151e+01 1.786000000000000087e-01 1.785000000000000128e-02
1.010920000000000041e+00 1.010920000000000041e+00 4.384317000000000064e+01 1.774000000000000021e-01 2.105599999999999972e-01
1.011290000000000022e+00 1.011290000000000022e+00 4.417604000000000042e+01 1.831000000000000127e-01 1.259000000000000050e-02
1.011309999999999931e+00 1.011309999999999931e+00 4.442895999999999646e+01 2.686000000000000054e-01 2.111000000000000029e-02
1.011319999999999997e+00 1.011319999999999997e+00 4.409159999999999968e+01 2.081999999999999962e-01 4.279000000000000165e-02
1.011360000000000037e+00 1.011360000000000037e+00 4.393829000000000207e+01 2.020000000000000129e-01 1.030000000000000013e-02
1.011419999999999986e+00 1.011419999999999986e+00 4.422124999999999773e+01 3.559999999999999831e-01 1.455000000000000043e-02
1.011460000000000026e+00 1.011460000000000026e+00 4.455975999999999715e+01 2.056999999999999940e-01 9.090000000000000857e-03
1.011509999999999909e+00 1.011509999999999909e+00 4.414943000000000239e+01 1.615999999999999936e-01 3.239999999999999825e-03
1.011759999999999993e+00 1.011759999999999993e+00 4.417651999999999646e+01 1.960999999999999965e-01 1.165000000000000063e-02
1.011889999999999956e+00 1.011889999999999956e+00 4.397823000000000349e+01 1.976999999999999869e-01 2.089999999999999844e-02
1.011949999999999905e+00 1.011949999999999905e+00 4.416038999999999959e+01 1.585999999999999910e-01 8.429999999999999993e-03
1.012250000000000094e+00 1.012250000000000094e+00 4.432751999999999981e+01 2.036999999999999922e-01 1.302000000000000032e-02
1.012880000000000003e+00 1.012880000000000003e+00 4.423805999999999727e+01 1.859999999999999987e-01 1.557000000000000051e-02
1.013050000000000006e+00 1.013050000000000006e+00 4.423474999999999824e+01 1.540999999999999870e-01 7.060000000000000303e-03
1.013190000000000035e+00 1.013190000000000035e+00 4.427519999999999811e+01 2.182000000000000051e-01 1.056999999999999953e-02
1.013379999999999947e+00 1.013379999999999947e+00 4.403269000000000233e+01 1.706000000000000016e-01 4.660000000000000080e-03
1.013630000000000031e+00 1.013630000000000031e+00 4.396448000000000178e+01 1.794000000000000039e-01 4.210000000000000200e-03
1.014399999999999968e+00 1.014399999999999968e+00 4.420150000000000290e+01 1.706000000000000016e-01 8.550000000000000308e-03
1.014860000000000095e+00 1.014860000000000095e+00 4.377669000000000210e+01 1.705000000000000127e-01 7.089999999999999948e-03
1.014950000000000019e+00 1.014950000000000019e+00 4.422095999999999805e+01 1.655000000000000082e-01 1.318000000000000074e-02
1.014969999999999928e+00 1.014969999999999928e+00 4.392038000000000153e+01 1.957000000000000128e-01 4.239999999999999845e-03
1.015549999999999953e+00 1.015549999999999953e+00 4.381962999999999653e+01 1.814000000000000057e-01 4.132000000000000256e-02
1.015619999999999967e+00 1.015619999999999967e+00 4.410887000000000313e+01 1.812000000000000000e-01 7.760000000000000404e-03
1.015630000000000033e+00 1.015630000000000033e+00 4.399813000000000329e+01 1.743999999999999995e-01 1.107999999999999957e-02
1.016070000000000029e+00 1.016070000000000029e+00 4.421394999999999698e+01 1.423999999999999988e-01 8.139999999999999666e-03
1.016529999999999934e+00 1.016529999999999934e+00 4.438974000000000331e+01 2.605000000000000093e-01 2.525000000000000161e-02
1.016539999999999999e+00 1.016539999999999999e+00 4.431277000000000044e+01 1.721999999999999920e-01 5.899999999999999863e-03
1.016769999999999952e+00 1.016769999999999952e+00 4.423738999999999777e+01 1.907000000000000084e-01 7.629999999999999630e-03
1.017249999999999988e+00 1.017249999999999988e+00 4.412561000000000178e+01 2.212000000000000077e-01 6.119999999999999572e-03
1.017460000000000031e+00 1.017460000000000031e+00 4.416353000000000151e+01 1.940000000000000058e-01 9.050000000000000752e-03
1.017470000000000097e+00 1.017470000000000097e+00 4.396766000000000219e+01 1.660999999999999976e-01 1.477999999999999974e-02
1.017509999999999915e+00 1.017509999999999915e+00 4.427250999999999692e+01 2.369999999999999885e-01 1.958499999999999963e-01
1.017640000000000100e+00 1.017640000000000100e+00 4.418623999999999796e+01 1.713000000000000078e-01 7.210000000000000263e-03
1.018799999999999928e+00 1.018799999999999928e+00 4.414647000000000077e+01 2.389000000000000012e-01 1.759000000000000147e-02
1.019099999999999895e+00 1.019099999999999895e+00 4.433574000000000126e+01 1.889000000000000123e-01 7.700000000000000247e-03
1.019150000000000000e+00 1.019150000000000000e+00 4.411939999999999884e+01 1.562999999999999945e-01 5.319999999999999729e-02
1.019179999999999975e+00 1.019179999999999975e+00 4.406584999999999752e+01 1.741999999999999937e-01 6.680000000000000174e-03
1.019500000000000073e+00 1.019500000000000073e+00 4.411321999999999832e+01 1.920000000000000040e-01 3.559999999999999797e-03
1.019619999999999971e+00 1.019619999999999971e+00 4.409252000000000038e+01 1.622999999999999998e-01 6.289999999999999584e-03
1.019789999999999974e+00 1.019789999999999974e+00 4.420794000000000068e+01 1.971999999999999864e-01 1.719000000000000042e-02
1.020059999999999967e+00 1.020059999999999967e+00 4.443166000000000082e+01 2.253000000000000003e-01 2.169000000000000095e-02
1.020229999999999970e+00 1.020229999999999970e+00 4.419986000000000104e+01 1.726000000000000034e-01 1.244999999999999926e-02
1.020450000000000079e+00 1.020450000000000079e+00 4.399271000000000242e+01 1.484999999999999931e-01 4.290000000000000410e-03
1.020510000000000028e+00 1.020510000000000028e+00 4.417848000000000042e+01 1.877000000000000057e-01 4.870000000000000197e-03
1.020890000000000075e+00 1.020890000000000075e+00 4.449078999999999695e+01 2.160999999999999865e-01 4.159999999999999636e-03
1.020969999999999933e+00 1.020969999999999933e+00 4.409973999999999705e+01 2.021999999999999909e-01 6.190000000000000190e-03
1.021090000000000053e+00 1.021090000000000053e+00 4.413286000000000087e+01 1.980000000000000093e-01 9.839999999999999789e-03
1.021339999999999915e+00 1.021339999999999915e+00 4.418354999999999677e+01 1.726000000000000034e-01 8.760000000000000425e-03
1.021390000000000020e+00 1.021390000000000020e+00 4.422711000000000325e+01 1.718999999999999972e-01 9.119999999999999635e-03
1.021419999999999995e+00 1.021419999999999995e+00 4.382289000000000101e+01 2.366000000000000048e-01 1.643600000000000061e-01
1.022070000000000034e+00 1.022070000000000034e+00 4.433062000000000324e+01 1.779000000000000026e-01 3.530000000000000152e-03
1.022080000000000100e+00 1.022080000000000100e+00 4.421835000000000093e+01 2.137000000000000011e-01 4.449999999999999963e-03
1.022319999999999895e+00 1.022319999999999895e+00 4.421493999999999858e+01 1.920000000000000040e-01 4.210000000000000200e-03
1.022340000000000027e+00 1.022340000000000027e+00 4.438483999999999696e+01 2.023999999999999966e-01 2.128000000000000030e-02
1.022420000000000107e+00 1.022420000000000107e+00 4.433023000000000025e+01 2.325000000000000122e-01 8.869999999999999413e-03
1.022999999999999909e+00 1.022999999999999909e+00 4.384519999999999840e+01 1.605999999999999928e-01 2.943000000000000130e-02
1.023239999999999927e+00 1.023239999999999927e+00 4.433272000000000190e+01 1.963999999999999913e-01 9.440000000000000474e-03
1.023430000000000062e+00 1.023430000000000062e+00 4.397870000000000346e+01 1.504999999999999949e-01 3.119999999999999944e-03
1.023439999999999905e+00 1.023439999999999905e+00 4.413273999999999830e+01 1.769000000000000017e-01 8.500000000000000611e-03
1.023530000000000051e+00 1.023530000000000051e+00 4.405846999999999980e+01 1.887999999999999956e-01 9.299999999999999239e-03
1.024049999999999905e+00 1.024049999999999905e+00 4.445832999999999657e+01 2.669000000000000261e-01 2.560000000000000123e-02
1.024219999999999908e+00 1.024219999999999908e+00 4.433527999999999736e+01 2.025000000000000133e-01 8.550000000000000308e-03
1.024450000000000083e+00 1.024450000000000083e+00 4.414041000000000281e+01 2.056000000000000050e-01 2.561000000000000082e-02
1.024469999999999992e+00 1.024469999999999992e+00 4.403735999999999962e+01 1.198000000000000037e-01 5.680000000000000153e-03
1.024599999999999955e+00 1.024599999999999955e+00 4.419686999999999699e+01 1.710000000000000131e-01 5.349999999999999721e-03
1.024629999999999930e+00 1.024629999999999930e+00 4.389705000000000013e+01 1.640999999999999959e-01 3.919999999999999873e-03
1.024750000000000050e+00 1.024750000000000050e+00 4.412109999999999843e+01 1.595000000000000029e-01 7.340000000000000170e-03
1.024920000000000053e+00 1.024920000000000053e+00 4.425522999999999740e+01 1.885000000000000009e-01 6.349999999999999742e-03
1.024980000000000002e+00 1.024980000000000002e+00 4.414705000000000013e+01 1.660000000000000087e-01 4.029999999999999728e-03
1.025139999999999940e+00 1.025139999999999940e+00 4.393469999999999942e+01 1.376999999999999891e-01 3.540000000000000178e-03
1.025579999999999936e+00 1.025579999999999936e+00 4.450807999999999964e+01 1.865999999999999881e-01 4.219999999999999793e-03
1.025730000000000031e+00 1.025730000000000031e+00 4.417231000000000307e+01 1.978999999999999926e-01 1.423999999999999919e-02
1.025740000000000096e+00 1.025740000000000096e+00 4.436773000000000167e+01 1.884000000000000119e-01 9.870000000000000301e-03
1.025859999999999994e+00 1.025859999999999994e+00 4.407625000000000171e+01 1.633000000000000007e-01 8.109999999999999154e-03
1.026059999999999972e+00 1.026059999999999972e+00 4.409407000000000210e+01 1.877000000000000057e-01 1.603999999999999870e-02
1.026299999999999990e+00 1.026299999999999990e+00 4.417902000000000129e+01 1.763000000000000123e-01 2.919999999999999853e-03
1.026580000000000048e+00 1.026580000000000048e+00 4.420570000000000022e+01 2.177999999999999936e-01 3.864999999999999686e-02
1.026839999999999975e+00 1.026839999999999975e+00 4.434640999999999877e+01 1.751000000000000056e-01 6.289999999999999584e-03
1.027039999999999953e+00 1.027039999999999953e+00 4.419489999999999696e+01 1.998999999999999944e-01 2.060999999999999985e-02
1.027060000000000084e+00 1.027060000000000084e+00 4.421383000000000152e+01 1.976999999999999869e-01 7.519999999999999775e-03
1.027290000000000036e+00 1.027290000000000036e+00 4.400997000000000270e+01 1.350000000000000089e-01 1.948000000000000079e-02
1.027870000000000061e+00 1.027870000000000061e+00 4.407278999999999769e+01 2.414000000000000035e-01 1.720999999999999960e-02
1.027879999999999905e+00 1.027879999999999905e+00 4.391445999999999827e+01 2.419000000000000039e-01 1.722999999999999879e-02
1.027919999999999945e+00 1.027919999999999945e+00 4.442490000000000094e+01 2.088000000000000134e-01 1.037000000000000074e-02
1.028280000000000083e+00 1.028280000000000083e+00 4.399830999999999648e+01 2.416999999999999982e-01 1.611999999999999891e-02
1.028299999999999992e+00 1.028299999999999992e+00 4.420848000000000155e+01 1.824000000000000066e-01 1.652999999999999955e-02
1.028410000000000046e+00 1.028410000000000046e+00 4.400894000000000261e+01 1.809000000000000052e-01 1.465999999999999942e-02
1.028650000000000064e+00 1.028650000000000064e+00 4.424342000000000041e+01 1.915999999999999925e-01 5.930000000000000375e-03
1.029009999999999980e+00 1.029009999999999980e+00 4.413790000000000191e+01 1.671999999999999875e-01 9.320000000000000159e-03
1.029230000000000089e+00 1.029230000000000089e+00 4.402024000000000115e+01 1.756999999999999951e-01 1.452999999999999951e-02
1.029339999999999922e+00 1.029339999999999922e+00 4.422176000000000329e+01 1.721999999999999920e-01 7.349999999999999763e-03
1.029579999999999940e+00 1.029579999999999940e+00 4.418605000000000160e+01 1.547000000000000042e-01 5.229000000000000314e-02
1.029609999999999914e+00 1.029609999999999914e+00 4.466138000000000119e+01 1.802999999999999881e-01 3.860000000000000150e-03
1.029770000000000074e+00 1.029770000000000074e+00 4.413044000000000011e+01 1.673999999999999932e-01 1.833999999999999866e-02
1.029809999999999892e+00 1.029809999999999892e+00 4.375290999999999997e+01 2.446000000000000119e-01 8.359999999999999376e-03
1.029930000000000012e+00 1.029930000000000012e+00 4.418777000000000044e+01 1.708000000000000074e-01 1.575000000000000011e-02
1.029959999999999987e+00 1.029959999999999987e+00 4.451491999999999649e+01 2.195999999999999897e-01 1.123000000000000040e-02
1.030070000000000041e+00 1.030070000000000041e+00 4.432513000000000147e+01 1.819000000000000061e-01 1.272000000000000040e-02
1.030100000000000016e+00 1.030100000000000016e+00 4.434376000000000317e+01 2.220999999999999919e-01 7.349999999999999763e-03
1.030240000000000045e+00 1.030240000000000045e+00 4.416761999999999944e+01 2.856000000000000205e-01 8.479999999999999691e-03
1.030310000000000059e+00 1.030310000000000059e+00 4.425097999999999843e+01 1.620999999999999941e-01 2.220000000000000185e-03
1.030480000000000063e+00 1.030480000000000063e+00 4.427306000000000097e+01 1.945999999999999952e-01 5.769999999999999955e-03
1.030510000000000037e+00 1.030510000000000037e+00 4.415075999999999823e+01 2.814999999999999725e-01 1.898600000000000010e-01
1.030629999999999935e+00 1.030629999999999935e+00 4.456622999999999735e+01 2.326000000000000012e-01 1.061999999999999923e-02
1.031290000000000040e+00 1.031290000000000040e+00 4.406403000000000247e+01 2.242000000000000104e-01 1.185900000000000010e-01
1.031579999999999941e+00 1.031579999999999941e+00 4.437801999999999936e+01 1.915999999999999925e-01 8.470000000000000098e-03
1.031789999999999985e+00 1.031789999999999985e+00 4.405812000000000239e+01 1.829000000000000070e-01 1.451999999999999992e-02
1.031910000000000105e+00 1.031910000000000105e+00 4.416882999999999981e+01 1.870999999999999885e-01 5.619999999999999996e-03
1.032030000000000003e+00 1.032030000000000003e+00 4.416013999999999839e+01 1.781000000000000083e-01 3.540000000000000178e-03
1.032149999999999901e+00 1.032149999999999901e+00 4.404061999999999699e+01 1.507000000000000006e-01 1.158999999999999961e-02
1.032219999999999915e+00 1.032219999999999915e+00 4.427112000000000336e+01 2.202000000000000068e-01 7.100000000000000408e-03
1.032299999999999995e+00 1.032299999999999995e+00 4.422010000000000218e+01 1.713000000000000078e-01 8.819999999999999715e-03
1.032329999999999970e+00 1.032329999999999970e+00 4.437890999999999764e+01 2.018000000000000071e-01 1.031999999999999931e-02
1.032429999999999959e+00 1.032429999999999959e+00 4.390841000000000349e+01 1.549999999999999989e-01 6.100000000000000387e-03
1.032890000000000086e+00 1.032890000000000086e+00 4.420991999999999678e+01 1.932000000000000106e-01 6.049999999999999822e-03
1.033250000000000002e+00 1.033250000000000002e+00 4.426480000000000103e+01 1.736999999999999933e-01 1.286999999999999950e-02
1.033369999999999900e+00 1.033369999999999900e+00 4.423554000000000030e+01 1.635999999999999954e-01 1.013000000000000012e-02
1.033379999999999965e+00 1.033379999999999965e+00 4.411350000000000193e+01 1.816000000000000114e-01 7.219999999999999855e-03
1.033619999999999983e+00 1.033619999999999983e+00 4.417177999999999827e+01 1.794999999999999929e-01 8.569999999999999493e-03
1.033860000000000001e+00 1.033860000000000001e+00 4.424620999999999782e+01 2.421999999999999986e-01 4.000000000000000083e-03
1.033879999999999910e+00 1.033879999999999910e+00 4.408930999999999756e+01 1.817000000000000004e-01 1.729999999999999941e-02
1.033959999999999990e+00 1.033959999999999990e+00 4.403401000000000209e+01 2.109000000000000041e-01 4.389999999999999805e-03
1.034030000000000005e+00 1.034030000000000005e+00 4.426131000000000171e+01 2.179999999999999993e-01 1.209999999999999964e-02
1.034170000000000034e+00 1.034170000000000034e+00 4.422363000000000000e+01 1.885999999999999899e-01 3.550000000000000204e-03
1.034219999999999917e+00 1.034219999999999917e+00 4.410276999999999958e+01 1.519000000000000072e-01 3.370000000000000166e-03
1.034249999999999892e+00 1.034249999999999892e+00 4.427253999999999934e+01 1.920999999999999930e-01 2.789999999999999945e-03
1.034669999999999979e+00 1.034669999999999979e+00 4.401861999999999853e+01 1.743999999999999995e-01 4.519999999999999712e-03
1.034920000000000062e+00 1.034920000000000062e+00 4.412301999999999680e+01 1.728999999999999981e-01 5.470000000000000036e-03
1.034950000000000037e+00 1.034950000000000037e+00 4.421162999999999954e+01 1.688999999999999946e-01 1.447000000000000022e-02
1.035199999999999898e+00 1.035199999999999898e+00 4.395477999999999952e+01 1.434999999999999887e-01 8.170000000000000179e-03
1.035630000000000051e+00 1.035630000000000051e+00 4.452803000000000111e+01 2.063000000000000111e-01 3.840000000000000097e-03
1.036059999999999981e+00 1.036059999999999981e+00 4.434165000000000134e+01 2.538000000000000256e-01 1.208000000000000046e-02
1.036110000000000086e+00 1.036110000000000086e+00 4.424636999999999887e+01 1.713999999999999968e-01 1.515999999999999986e-02
1.036710000000000020e+00 1.036710000000000020e+00 4.415910000000000224e+01 1.658000000000000029e-01 8.720000000000000320e-03
1.036820000000000075e+00 1.036820000000000075e+00 4.428412000000000148e+01 2.326000000000000012e-01 4.320000000000000055e-03
1.036960000000000104e+00 1.036960000000000104e+00 4.432106000000000279e+01 1.799000000000000044e-01 4.460000000000000422e-03
1.037039999999999962e+00 1.037039999999999962e+00 4.374936999999999898e+01 1.386999999999999900e-01 2.469999999999999973e-02
1.037069999999999936e+00 1.037069999999999936e+00 4.415541000000000338e+01 1.663000000000000034e-01 6.000000000000000125e-03
1.037199999999999900e+00 1.037199999999999900e+00 4.426230000000000331e+01 1.734999999999999876e-01 1.041000000000000085e-02
1.037539999999999907e+00 1.037539999999999907e+00 4.394051000000000329e+01 1.517000000000000015e-01 7.089999999999999948e-03
1.037549999999999972e+00 1.037549999999999972e+00 4.406902999999999793e+01 2.096000000000000085e-01 5.499999999999999681e-03
1.037789999999999990e+00 1.037789999999999990e+00 4.429820999999999742e+01 2.028000000000000080e-01 3.033600000000000185e-01
1.037819999999999965e+00 1.037819999999999965e+00 4.401180999999999699e+01 1.910999999999999921e-01 1.693000000000000060e-02
1.037889999999999979e+00 1.037889999999999979e+00 4.426570000000000249e+01 2.054999999999999882e-01 5.459999999999999576e-03
1.037889999999999979e+00 1.037889999999999979e+00 4.430026000000000153e+01 1.932999999999999996e-01 1.216000000000000067e-02
1.037930000000000019e+00 1.037930000000000019e+00 4.412982000000000227e+01 1.612000000000000099e-01 1.918999999999999873e-02
1.038310000000000066e+00 1.038310000000000066e+00 4.414898999999999774e+01 1.976999999999999869e-01 5.020000000000000157e-03
1.038350000000000106e+00 1.038350000000000106e+00 4.423378000000000299e+01 2.170999999999999874e-01 2.424900000000000111e-01
